name,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr90,attr91,attr92,attr93,attr94,attr95,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr104,attr105,attr106,attr107,attr108,attr109,attr110,attr111,attr112,attr113,attr114,attr115,attr116,attr117,attr118,attr119,attr120,attr121,attr122,attr123,attr124,attr125,attr126,attr127,attr128,attr129,attr130,attr131,attr132,attr133,attr134,attr135,attr136,attr137,attr138,attr139,attr140,attr141,attr142,attr143,attr144,attr145,attr146,attr147,attr148,attr149,attr150,Category
946.jpg,0.00000,0.00000,0.00000,0.00000,0.00076,0.03427,0.03808,0.03427,0.00000,0.00000,0.00228,0.02285,0.00000,0.00000,0.01219,0.00076,0.00076,0.00000,0.00076,0.00000,0.00076,0.00000,0.00000,0.00609,0.00000,0.02285,0.00000,0.00000,0.00000,0.00457,0.01219,0.07540,0.00305,0.06626,0.00000,0.00000,0.00000,0.02666,0.00457,0.00000,0.00000,0.00000,0.00228,0.00152,0.00000,0.00076,0.00000,0.00000,0.00076,0.04874,0.00000,0.00000,0.00381,0.00000,0.00000,0.00305,0.01980,0.00000,0.00000,0.00000,0.00000,0.00152,0.00381,0.00000,0.00000,0.00076,0.00000,0.00000,0.00000,0.00000,0.00152,0.00000,0.00000,0.00000,0.04037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00609,0.00533,0.00000,0.14851,0.00076,0.00000,0.00305,0.03123,0.00000,0.00000,0.00000,0.00076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00305,0.00000,0.00000,0.00000,0.00000,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.02361,0.00000,0.00762,0.00000,0.00000,0.00457,0.00000,0.00914,0.00076,0.00076,0.01066,0.00076,0.00000,0.00000,0.00076,0.00000,0.00000,0.02742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00076,0.00381,0.00076,0.06550,0.00000,0.00609,0.00000,0.00000,0.00000,0.02056,0.06017,0.00000,0.05712,Food
947.jpg,0.00122,0.00000,0.00122,0.00000,0.00000,0.00365,0.06934,0.03041,0.00000,0.00243,0.00000,0.00852,0.01460,0.00000,0.00000,0.00000,0.04380,0.00000,0.00000,0.00243,0.00122,0.00000,0.00000,0.00122,0.00000,0.00973,0.00608,0.00000,0.00000,0.00000,0.03406,0.00973,0.03771,0.11071,0.00122,0.00000,0.00122,0.00243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00243,0.00000,0.00000,0.00000,0.01703,0.00000,0.00000,0.00608,0.00000,0.00000,0.03163,0.00122,0.00000,0.00000,0.00000,0.00000,0.00608,0.00852,0.00365,0.00243,0.00000,0.00000,0.00122,0.00000,0.00122,0.00487,0.00243,0.00243,0.00000,0.03528,0.00122,0.00608,0.00608,0.00000,0.00243,0.01217,0.00000,0.00608,0.00608,0.01095,0.04623,0.00000,0.00000,0.00487,0.01095,0.00365,0.00000,0.00000,0.00000,0.00000,0.00000,0.01095,0.00000,0.00000,0.00000,0.02311,0.00365,0.00000,0.00000,0.00000,0.00365,0.00000,0.00243,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00365,0.00000,0.05839,0.00487,0.00000,0.00487,0.00000,0.01338,0.00000,0.00000,0.00000,0.00000,0.00730,0.00852,0.00000,0.01338,0.01095,0.00000,0.00000,0.00365,0.00122,0.00487,0.00243,0.00243,0.01095,0.00000,0.01095,0.01338,0.00000,0.00000,0.01582,0.04258,0.01338,0.07178,Food
948.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.00275,0.09917,0.01515,0.00000,0.00000,0.00000,0.00000,0.00138,0.00000,0.00000,0.00000,0.00826,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00964,0.02755,0.00826,0.10055,0.00138,0.00000,0.00000,0.05234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00138,0.00000,0.00000,0.00000,0.00275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00689,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00413,0.00000,0.00000,0.00000,0.03306,0.00000,0.00551,0.00000,0.00000,0.00000,0.00826,0.00000,0.00000,0.01515,0.00413,0.04270,0.00000,0.00138,0.00000,0.32231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00413,0.00000,0.00000,0.00138,0.00000,0.00138,0.00000,0.00000,0.00000,0.00275,0.00000,0.00138,0.00000,0.00000,0.00000,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00826,0.00689,0.00000,0.03581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00551,0.00000,0.00138,0.00275,0.00138,0.00000,0.00000,0.00000,0.00138,0.00000,0.00413,0.00000,0.01791,0.00000,0.01653,0.00138,0.00275,0.00000,0.00000,0.07438,0.00000,0.03030,Food
949.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.04386,0.05639,0.00752,0.00000,0.00000,0.00000,0.00376,0.00125,0.00125,0.00000,0.00000,0.00125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01880,0.00000,0.00000,0.00000,0.00125,0.00376,0.22180,0.00125,0.07519,0.00000,0.00000,0.02506,0.00501,0.00000,0.00000,0.00000,0.00000,0.00376,0.00000,0.00125,0.00125,0.00000,0.00000,0.00000,0.03759,0.00000,0.00000,0.00251,0.00000,0.00000,0.01504,0.00125,0.00000,0.00000,0.00125,0.00000,0.00000,0.00376,0.00000,0.00000,0.00000,0.00000,0.00376,0.00000,0.00251,0.00000,0.00000,0.00000,0.00000,0.02381,0.00000,0.00627,0.00251,0.00000,0.00125,0.00125,0.00000,0.00251,0.00000,0.00000,0.04511,0.00000,0.00000,0.00000,0.08897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02381,0.00000,0.00000,0.00501,0.00125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05013,0.00000,0.01378,0.00000,0.00000,0.00000,0.00125,0.01504,0.00376,0.00000,0.06266,0.00000,0.00251,0.00000,0.00000,0.00000,0.00000,0.01754,0.00000,0.01003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00627,0.00000,0.00000,0.00000,0.03509,0.00000,0.02130,0.00000,0.00000,0.00000,0.00000,0.01253,0.00000,0.00501,Food
95.jpg,0.00000,0.00000,0.01135,0.00000,0.00000,0.00000,0.00000,0.01702,0.01844,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05248,0.00993,0.00709,0.00000,0.01844,0.00142,0.00284,0.07801,0.00284,0.00000,0.01844,0.00567,0.00000,0.00142,0.00142,0.00284,0.00000,0.00993,0.00000,0.00000,0.00000,0.00000,0.00993,0.00000,0.00000,0.00000,0.06667,0.10213,0.00000,0.00993,0.00284,0.00142,0.00000,0.00142,0.00567,0.00000,0.00000,0.00993,0.00000,0.00000,0.00000,0.00000,0.00000,0.02553,0.00000,0.00000,0.00142,0.00426,0.00142,0.00142,0.00000,0.00000,0.00142,0.00000,0.02128,0.03121,0.03121,0.00000,0.00000,0.00284,0.00000,0.00567,0.00000,0.00000,0.00284,0.00709,0.00000,0.00284,0.00000,0.01418,0.00000,0.00000,0.00000,0.05106,0.00000,0.00000,0.00000,0.00000,0.07660,0.06099,0.00000,0.00426,0.00000,0.00000,0.00000,0.00284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00284,0.00000,0.00567,0.00000,0.00000,0.00000,0.00000,0.02128,0.00000,0.00000,0.03262,0.00000,0.00142,0.01986,0.00000,0.00000,0.00142,0.00000,0.00000,0.00426,0.00000,0.00000,0.00142,0.02270,0.00142,0.00567,0.00284,0.00000,0.00142,0.01277,0.00000,0.00000,0.00000,0.00284,0.00000,0.03546,0.00000,0.00284,0.00000,0.00142,0.00000,African people
950.jpg,0.00000,0.00000,0.00145,0.00000,0.00000,0.00000,0.10564,0.03039,0.00000,0.00000,0.00145,0.00579,0.00579,0.00000,0.01158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00145,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00724,0.02750,0.00579,0.02894,0.00000,0.00000,0.00000,0.03473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01013,0.00289,0.00000,0.00000,0.00289,0.00145,0.00000,0.00868,0.00000,0.00000,0.00289,0.00000,0.00000,0.00000,0.00000,0.00000,0.00868,0.00000,0.00000,0.00145,0.00000,0.00000,0.00145,0.00579,0.00000,0.00000,0.10275,0.00000,0.00289,0.00000,0.00000,0.00145,0.00000,0.00000,0.00289,0.00724,0.00000,0.04920,0.01447,0.00000,0.00000,0.18813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00289,0.00145,0.00000,0.00145,0.00000,0.00000,0.00000,0.00000,0.00145,0.00000,0.00000,0.00000,0.00434,0.01013,0.00000,0.00000,0.00000,0.00000,0.00000,0.01447,0.00579,0.00000,0.07091,0.01302,0.00000,0.00000,0.00000,0.00000,0.00000,0.00145,0.00000,0.00434,0.00000,0.00000,0.00000,0.00000,0.00145,0.00434,0.00000,0.01881,0.00000,0.00868,0.00000,0.00000,0.00000,0.01302,0.00000,0.02315,0.03907,0.00000,0.07525,Food
951.jpg,0.00000,0.00000,0.00000,0.00000,0.00121,0.01209,0.04474,0.01209,0.01451,0.00000,0.03507,0.01572,0.00121,0.00000,0.00363,0.00242,0.00000,0.00000,0.00726,0.00000,0.00000,0.00000,0.00000,0.03748,0.00000,0.00242,0.00000,0.00000,0.00000,0.00000,0.00726,0.01088,0.00121,0.03748,0.00000,0.00000,0.00000,0.04111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00242,0.00000,0.00242,0.00967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00967,0.00484,0.00000,0.00000,0.00000,0.00000,0.00121,0.00000,0.00121,0.00363,0.00000,0.00000,0.00000,0.00121,0.00000,0.00000,0.00121,0.00000,0.00000,0.02418,0.00000,0.00000,0.00000,0.00000,0.01814,0.00000,0.00000,0.00121,0.03023,0.00000,0.03990,0.00000,0.00000,0.00000,0.06651,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00242,0.00000,0.00121,0.00000,0.02297,0.00484,0.00000,0.02902,0.00242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00242,0.00000,0.00363,0.00121,0.01935,0.00000,0.00000,0.00000,0.00484,0.00000,0.06167,0.14752,0.00000,0.17896,Food
952.jpg,0.00000,0.00000,0.00000,0.00000,0.01292,0.01163,0.07494,0.00646,0.00129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00129,0.00258,0.00000,0.00000,0.00000,0.00129,0.00000,0.01680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00129,0.00258,0.11111,0.00388,0.02972,0.00000,0.00000,0.00000,0.01421,0.00129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00646,0.00000,0.00000,0.00129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00129,0.00000,0.00000,0.04522,0.00000,0.00000,0.00000,0.11499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00129,0.00000,0.00000,0.00000,0.00000,0.00000,0.05426,0.00000,0.00388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00646,0.00000,0.09819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01034,0.00000,0.00000,0.00000,0.00000,0.01421,0.04651,0.00000,0.00388,0.00000,0.00258,0.00000,0.08010,0.00000,0.00000,0.00000,0.03488,0.00000,0.00517,0.05556,0.00000,0.06718,Food
953.jpg,0.00000,0.00000,0.00000,0.00000,0.00251,0.12060,0.03894,0.01382,0.00000,0.00000,0.00251,0.01759,0.01005,0.00000,0.00000,0.00000,0.00000,0.00126,0.00000,0.00628,0.00000,0.00126,0.00000,0.00126,0.00000,0.00251,0.00000,0.00000,0.00000,0.00126,0.01256,0.02764,0.01508,0.16457,0.00000,0.00000,0.00000,0.02261,0.00000,0.00126,0.00000,0.00126,0.00000,0.00000,0.00000,0.00503,0.00251,0.00000,0.00000,0.00377,0.00000,0.00000,0.00251,0.00251,0.00000,0.05779,0.00000,0.00000,0.00000,0.00754,0.00000,0.00000,0.00251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02010,0.00000,0.00000,0.00000,0.00000,0.00377,0.00000,0.00000,0.00000,0.02261,0.00000,0.04271,0.00503,0.00000,0.00377,0.09045,0.00000,0.00251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00126,0.00000,0.00126,0.00000,0.00000,0.00126,0.00754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01633,0.00126,0.00000,0.03518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01633,0.00000,0.00000,0.00000,0.00000,0.00126,0.00377,0.00000,0.00377,0.00000,0.00503,0.00377,0.03518,0.00000,0.00251,0.00000,0.00000,0.00000,0.02387,0.07412,0.00000,0.02513,Food
954.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.04517,0.17332,0.00735,0.00000,0.00000,0.00210,0.01471,0.01261,0.00000,0.00000,0.00000,0.00525,0.00000,0.00105,0.00105,0.00315,0.00000,0.00000,0.00000,0.00000,0.00105,0.00420,0.00000,0.00000,0.00105,0.00420,0.02206,0.01786,0.14286,0.00000,0.00000,0.00420,0.00420,0.00000,0.01155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00105,0.00525,0.00000,0.00000,0.01155,0.00000,0.00000,0.01996,0.00210,0.00000,0.04517,0.00000,0.00000,0.00000,0.00105,0.00000,0.00000,0.00105,0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02941,0.00000,0.00000,0.00000,0.00000,0.00315,0.00000,0.00000,0.00945,0.06618,0.00000,0.04517,0.00525,0.00105,0.00000,0.03361,0.00000,0.00000,0.00000,0.00105,0.00000,0.00000,0.00420,0.00000,0.00000,0.01366,0.00000,0.00000,0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00105,0.02521,0.00000,0.00000,0.01471,0.00000,0.00000,0.00000,0.00315,0.00000,0.00000,0.00210,0.00000,0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00105,0.00000,0.00000,0.00000,0.01155,0.00000,0.00525,0.00000,0.00105,0.00000,0.03361,0.04097,0.00000,0.07878,Food
955.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.02137,0.19573,0.01125,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00225,0.00112,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00000,0.00000,0.00562,0.01575,0.00000,0.16873,0.00000,0.00000,0.00000,0.00562,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00112,0.00000,0.00225,0.00000,0.00000,0.03262,0.00000,0.00000,0.02362,0.00225,0.00000,0.01350,0.00000,0.00000,0.00000,0.00562,0.00000,0.00000,0.00562,0.00675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13498,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.03937,0.02250,0.00000,0.14511,0.00000,0.00000,0.00000,0.06749,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00225,0.00000,0.00000,0.00000,0.00000,0.01012,0.00000,0.00000,0.01350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00000,0.00112,0.00000,0.00000,0.00112,0.01012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00112,0.01237,0.00112,0.00787,Food
956.jpg,0.00000,0.00000,0.00000,0.00000,0.00619,0.03805,0.00354,0.02389,0.00354,0.00265,0.00000,0.00177,0.01062,0.00177,0.00000,0.00000,0.00354,0.00000,0.00000,0.00088,0.00000,0.00000,0.00000,0.00265,0.00000,0.00265,0.00973,0.00000,0.00000,0.00442,0.02212,0.01947,0.01858,0.01504,0.00708,0.00000,0.04159,0.00088,0.00000,0.00000,0.00000,0.00000,0.00531,0.00265,0.00177,0.01062,0.00177,0.00088,0.00000,0.02832,0.00000,0.00000,0.00177,0.00000,0.00531,0.02124,0.01504,0.00000,0.00000,0.00000,0.00442,0.00088,0.00177,0.00000,0.01858,0.00000,0.00000,0.00000,0.00088,0.01150,0.00442,0.01150,0.00000,0.00000,0.11062,0.00000,0.00973,0.00000,0.00000,0.00973,0.01062,0.00000,0.00531,0.02566,0.01504,0.05044,0.00000,0.00000,0.00088,0.01858,0.00088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00973,0.00000,0.00000,0.01593,0.00531,0.02566,0.00265,0.00000,0.00000,0.00000,0.00000,0.00088,0.00000,0.00265,0.00000,0.00088,0.00000,0.00531,0.00000,0.00088,0.00088,0.00619,0.06726,0.00708,0.00000,0.00708,0.00000,0.00000,0.00177,0.01150,0.00000,0.00000,0.02478,0.00000,0.01239,0.00531,0.00000,0.00000,0.00000,0.00088,0.00265,0.00088,0.00000,0.00354,0.02124,0.00000,0.03982,0.00088,0.00619,0.00000,0.03540,0.00973,0.00442,0.01327,Food
957.jpg,0.00000,0.00000,0.00438,0.00110,0.00000,0.00329,0.06243,0.08215,0.00110,0.00000,0.00000,0.00329,0.00219,0.00329,0.00000,0.02629,0.00000,0.00000,0.00000,0.01752,0.00110,0.00000,0.00110,0.00438,0.00000,0.00876,0.00110,0.00000,0.00000,0.00000,0.04053,0.03834,0.00876,0.00329,0.00000,0.00000,0.00000,0.02300,0.00329,0.00000,0.00000,0.02738,0.00000,0.00000,0.00438,0.00000,0.00110,0.00000,0.00000,0.02081,0.00000,0.00000,0.01095,0.00000,0.00000,0.00000,0.00657,0.00000,0.00000,0.00000,0.00000,0.00657,0.01095,0.00219,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00110,0.00110,0.00000,0.00000,0.06791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00767,0.00110,0.00000,0.01862,0.00000,0.00000,0.00438,0.10953,0.00000,0.00000,0.00000,0.00219,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01314,0.00000,0.00438,0.00000,0.00110,0.00548,0.00000,0.00657,0.00329,0.00000,0.10077,0.00767,0.00000,0.00110,0.00000,0.00000,0.00000,0.00000,0.00548,0.00000,0.00000,0.00329,0.00000,0.00000,0.00986,0.00438,0.00110,0.01862,0.00000,0.01095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00219,0.09748,0.00000,0.05805,Food
958.jpg,0.00000,0.00000,0.00115,0.00000,0.00000,0.00230,0.09529,0.02067,0.00115,0.00000,0.00344,0.05970,0.00000,0.00000,0.00230,0.00000,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00230,0.00000,0.00115,0.00000,0.00000,0.00000,0.00000,0.06774,0.07807,0.01148,0.11022,0.00000,0.00000,0.00000,0.01952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00230,0.00344,0.00000,0.00000,0.00459,0.00000,0.00000,0.00115,0.00000,0.00000,0.00115,0.00230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00115,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00115,0.00000,0.00000,0.00230,0.02641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00230,0.00574,0.00000,0.05166,0.00115,0.00000,0.00000,0.11940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00459,0.00000,0.00230,0.00000,0.00000,0.00000,0.00000,0.02641,0.00000,0.00000,0.04592,0.00000,0.00230,0.00000,0.00000,0.00000,0.00000,0.00230,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00115,0.00230,0.00000,0.00115,0.00000,0.01493,0.00000,0.00000,0.00000,0.00000,0.00000,0.01033,0.10333,0.00230,0.07463,Food
959.jpg,0.00000,0.00000,0.00000,0.00000,0.00000,0.03000,0.11500,0.03625,0.00000,0.00000,0.00000,0.00375,0.00750,0.00000,0.00000,0.00000,0.00125,0.00125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,0.00000,0.01000,0.00375,0.00000,0.00000,0.00125,0.00625,0.02750,0.00000,0.01500,0.00000,0.00000,0.00000,0.01875,0.00000,0.00000,0.00000,0.00375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02750,0.00000,0.00000,0.00625,0.00000,0.00000,0.01750,0.00000,0.00000,0.00750,0.00000,0.00000,0.00250,0.00125,0.00250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02375,0.00000,0.00000,0.09375,0.00375,0.00000,0.00375,0.11875,0.00000,0.00000,0.00000,0.02750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01750,0.00000,0.00000,0.00000,0.00125,0.00250,0.00000,0.00375,0.00750,0.00000,0.02375,0.01500,0.00000,0.00000,0.00000,0.00000,0.00000,0.01375,0.00125,0.00000,0.00000,0.00000,0.00000,0.00750,0.00000,0.01125,0.00125,0.00000,0.00000,0.01500,0.00000,0.00000,0.00000,0.03375,0.00000,0.02125,0.07000,0.00000,0.01750,Food
96.jpg,0.01573,0.00083,0.04139,0.01325,0.00000,0.00000,0.00000,0.04967,0.00000,0.00000,0.00000,0.00000,0.00000,0.00579,0.00000,0.00083,0.00083,0.02649,0.00000,0.03974,0.00166,0.00000,0.01407,0.00000,0.00000,0.06623,0.00000,0.00000,0.00000,0.00414,0.00331,0.00083,0.00745,0.00000,0.00000,0.00000,0.00000,0.00828,0.00166,0.00000,0.00000,0.08444,0.00828,0.00166,0.03063,0.00000,0.00414,0.00083,0.00000,0.01242,0.00000,0.00000,0.01821,0.00000,0.00000,0.00000,0.02980,0.00579,0.01904,0.00000,0.00000,0.01904,0.05629,0.00414,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02897,0.00083,0.00083,0.00000,0.00000,0.00248,0.00000,0.01159,0.00000,0.00166,0.00000,0.00083,0.01076,0.00000,0.00083,0.00000,0.00000,0.00000,0.03808,0.00000,0.00000,0.00000,0.00000,0.05877,0.00166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00166,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00083,0.00000,0.00000,0.01738,0.00000,0.00166,0.00000,0.00000,0.06623,0.00000,0.00083,0.00497,0.00000,0.00745,0.07036,0.00000,0.00000,0.00083,0.00000,0.00000,0.00248,0.00911,0.00000,0.01821,0.00000,0.00000,0.00000,0.01325,0.00000,0.00414,0.02318,0.00000,0.00000,0.00000,0.00083,0.00083,0.00000,0.00000,0.00000,0.00166,0.00000,0.00000,African people
960.jpg,0.00000,0.00000,0.00521,0.00000,0.00104,0.02292,0.01875,0.03125,0.00313,0.00000,0.00000,0.00000,0.02917,0.00000,0.00000,0.00313,0.02083,0.00313,0.00000,0.00937,0.00000,0.00000,0.00833,0.00833,0.00000,0.00729,0.02083,0.00000,0.00000,0.00000,0.00625,0.06458,0.05521,0.05937,0.00104,0.00000,0.00000,0.03958,0.00000,0.00000,0.00000,0.00313,0.00208,0.00521,0.00104,0.00000,0.00104,0.00000,0.00000,0.04167,0.00000,0.00000,0.00729,0.00208,0.00000,0.00729,0.00313,0.00313,0.00104,0.00000,0.00000,0.00937,0.01354,0.00521,0.00104,0.00000,0.00208,0.00417,0.00000,0.00000,0.01875,0.00208,0.00000,0.00000,0.03021,0.00208,0.00104,0.01250,0.00000,0.00000,0.00521,0.00000,0.00417,0.00000,0.00000,0.07187,0.00000,0.00000,0.01250,0.04688,0.00000,0.00000,0.00000,0.00937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00208,0.00000,0.00000,0.00000,0.00000,0.00521,0.00000,0.00000,0.00000,0.00104,0.00000,0.00208,0.00000,0.00000,0.00000,0.00000,0.01354,0.00000,0.02292,0.02604,0.00000,0.01042,0.01250,0.00625,0.00000,0.00417,0.00000,0.00000,0.02813,0.01146,0.00104,0.00313,0.00313,0.00000,0.00000,0.01458,0.00208,0.00208,0.00104,0.00104,0.01667,0.00000,0.00417,0.00104,0.00208,0.00000,0.00313,0.03438,0.00313,0.01250,Food
